[-0.9784832725176434],[0.45951461348926054],[-0.7019011990449409]
[-0.9785536123166825],[0.45954071896148396],[-0.7021527585694634]
[-0.9786238752432005],[0.45956680183882365],[-0.7024042005093002]
[-0.9786940614356882],[0.45959286215978196],[-0.7026555249351847]
[-0.9787641710323444],[0.45961889996278055],[-0.702906731917786]
[-0.9788342041710768],[0.45964491528616064],[-0.7031578215277093]
[-0.9789041609895027],[0.45967090816818307],[-0.7034087938354963]
[-0.9789740416249497],[0.4596968786470286],[-0.7036596489116244]
[-0.9790438462144562],[0.4597228267607979],[-0.7039103868265078]
[-0.9791135748947722],[0.459748752547512],[-0.704161007650497]
[-0.9791832278023603],[0.45977465604511236],[-0.7044115114538794]
[-0.979252805073396],[0.459800537291461],[-0.7046618983068786]
[-0.9793223068437682],[0.45982639632434064],[-0.7049121682796555]
[-0.9793917332490807],[0.45985223318145513],[-0.7051623214423076]
[-0.979461084424652],[0.4598780479004294],[-0.7054123578648696]
[-0.9795303605055165],[0.4599038405188098],[-0.7056622776173131]
[-0.979599561626425],[0.459929611074064],[-0.7059120807695474]
[-0.9796686879218456],[0.4599553596035816],[-0.7061617673914186]
[-0.979737739525964],[0.4599810861446739],[-0.7064113375527106]
[-0.9798067165726844],[0.4600067907345745],[-0.7066607913231446]
[-0.9798756191956302],[0.460032473410439],[-0.7069101287723798]
[-0.9799444475281445],[0.4600581342093456],[-0.7071593499700128]
[-0.980013201703291],[0.46008377316829496],[-0.7074084549855784]
[-0.9800818818538545],[0.46010939032421067],[-0.7076574438885489]
[-0.9801504881123416],[0.46013498571393924],[-0.707906316748335]
[-0.9802190206109815],[0.46016055937425027],[-0.7081550736342856]
[-0.9802874794817263],[0.46018611134183673],[-0.7084037146156879]
[-0.9803558648562523],[0.46021164165331513],[-0.708652239761767]
[-0.9804241768659596],[0.46023715034522555],[-0.7089006491416873]
[-0.9804924156419741],[0.46026263745403206],[-0.709148942824551]
[-0.9805605813151471],[0.4602881030161226],[-0.7093971208793993]
[-0.9806286740160564],[0.4603135470678094],[-0.7096451833752124]
[-0.9806966938750067],[0.4603389696453291],[-0.7098931303809091]
[-0.9807646410220308],[0.4603643707848429],[-0.710140961965347]
[-0.9808325155868894],[0.4603897505224366],[-0.7103886781973233]
[-0.9809003176990727],[0.46041510889412096],[-0.710636279145574]
[-0.9809680474878001],[0.46044044593583194],[-0.7108837648787746]
[-0.9810357050820215],[0.46046576168343056],[-0.7111311354655397]
[-0.9811032906104178],[0.4604910561727034],[-0.7113783909744238]
[-0.9811708042014012],[0.46051632943936255],[-0.7116255314739205]
[-0.9812382459831164],[0.4605415815190459],[-0.7118725570324634]
[-0.9813056160834407],[0.46056681244731723],[-0.7121194677184259]
[-0.9813729146299851],[0.46059202225966644],[-0.7123662636001211]
[-0.9814401417500945],[0.46061721099150976],[-0.7126129447458023]
[-0.9815072975708486],[0.4606423786781898],[-0.7128595112236625]
[-0.9815743822190626],[0.4606675253549758],[-0.7131059631018353]
[-0.9816413958212873],[0.4606926510570638],[-0.7133523004483941]
[-0.9817083385038105],[0.46071775581957675],[-0.7135985233313532]
[-0.9817752103926569],[0.46074283967756474],[-0.713844631818667]
[-0.9818420116135894],[0.46076790266600515],[-0.7140906259782305]
[-0.9819087422921091],[0.4607929448198028],[-0.7143365058778794]
[-0.9819754025534563],[0.4608179661737901],[-0.7145822715853902]
[-0.9820419925226108],[0.46084296676272735],[-0.7148279231684802]
[-0.982108512324293],[0.46086794662130265],[-0.7150734606948076]
[-0.9821749620829638],[0.4608929057841323],[-0.7153188842319717]
[-0.9822413419228262],[0.4609178442857608],[-0.7155641938475127]
[-0.9823076519678249],[0.4609427621606613],[-0.7158093896089125]
[-0.9823738923416474],[0.4609676594432353],[-0.7160544715835938]
[-0.9824400631677246],[0.4609925361678132],[-0.7162994398389211]
[-0.9825061645692315],[0.46101739236865436],[-0.7165442944422002]
[-0.9825721966690872],[0.46104222807994716],[-0.7167890354606786]
[-0.9826381595899566],[0.4610670433358093],[-0.7170336629615455]
[-0.9827040534542498],[0.4610918381702878],[-0.7172781770119316]
[-0.9827698783841236],[0.4611166126173594],[-0.7175225776789099]
[-0.9828356345014813],[0.4611413667109305],[-0.7177668650294952]
[-0.9829013219279742],[0.46116610048483736],[-0.7180110391306442]
[-0.9829669407850015],[0.4611908139728464],[-0.7182551000492561]
[-0.983032491193711],[0.46121550720865423],[-0.7184990478521719]
[-0.9830979732750001],[0.4612401802258878],[-0.7187428826061754]
[-0.9831633871495159],[0.4612648330581047],[-0.7189866043779926]
[-0.9832287329376559],[0.461289465738793],[-0.7192302132342919]
[-0.9832940107595688],[0.4613140783013719],[-0.7194737092416846]
[-0.9833592207351549],[0.46133867077919144],[-0.7197170924667246]
[-0.9834243629840667],[0.4613632432055329],[-0.7199603629759083]
[-0.9834894376257093],[0.4613877956136088],[-0.7202035208356754]
[-0.9835544447792415],[0.4614123280365633],[-0.7204465661124084]
[-0.9836193845635759],[0.461436840507472],[-0.7206894988724329]
[-0.9836842570973795],[0.46146133305934256],[-0.7209323191820177]
[-0.9837490624990746],[0.46148580572511433],[-0.7211750271073747]
[-0.983813800886839],[0.46151025853765887],[-0.7214176227146591]
[-0.9838784723786068],[0.46153469152978],[-0.7216601060699698]
[-0.9839430770920689],[0.46155910473421397],[-0.7219024772393489]
[-0.9840076151446734],[0.4615834981836296],[-0.7221447362887822]
[-0.9840720866536267],[0.4616078719106284],[-0.7223868832841992]
[-0.9841364917358932],[0.4616322259477448],[-0.7226289182914732]
[-0.9842008305081968],[0.4616565603274461],[-0.7228708413764215]
[-0.9842651030870208],[0.461680875082133],[-0.7231126526048051]
[-0.9843293095886085],[0.46170517024413943],[-0.723354352042329]
[-0.9843934501289644],[0.4617294458457327],[-0.7235959397546425]
[-0.9844575248238537],[0.46175370191911397],[-0.7238374158073392]
[-0.9845215337888039],[0.461777938496418],[-0.7240787802659566]
[-0.9845854771391046],[0.46180215560971355],[-0.724320033195977]
[-0.9846493549898084],[0.4618263532910034],[-0.724561174662827]
[-0.9847131674557315],[0.4618505315722247],[-0.7248022047318777]
[-0.9847769146514539],[0.4618746904852489],[-0.7250431234684449]
[-0.9848405966913205],[0.4618988300618818],[-0.7252839309377891]
[-0.9849042136894411],[0.4619229503338642],[-0.7255246272051156]
[-0.9849677657596912],[0.46194705133287156],[-0.7257652123355747]
[-0.9850312530157125],[0.46197113309051424],[-0.7260056863942614]
[-0.9850946755709133],[0.46199519563833785],[-0.7262460494462162]
[-0.9851580335384696],[0.46201923900782316],[-0.7264863015564242]
[-0.9852213270313249],[0.46204326323038647],[-0.7267264427898164]
[-0.985284556162191],[0.4620672683373795],[-0.7269664732112684]
[-0.9853477210435488],[0.46209125436008974],[-0.7272063928856017]
[-0.9854108217876486],[0.4621152213297406],[-0.7274462018775831]
[-0.9854738585065105],[0.4621391692774913],[-0.727685900251925]
[-0.9855368313119252],[0.4621630982344374],[-0.7279254880732855]
[-0.9855997403154543],[0.4621870082316106],[-0.7281649654062682]
[-0.9856625856284311],[0.46221089929997905],[-0.7284043323154228]
[-0.985725367361961],[0.4622347714704475],[-0.7286435888652447]
[-0.9857880856269218],[0.4622586247738574],[-0.7288827351201754]
[-0.9858507405339645],[0.462282459240987],[-0.7291217711446025]
[-0.9859133321935137],[0.4623062749025516],[-0.7293606970028595]
[-0.9859758607157684],[0.46233007178920366],[-0.7295995127592264]
[-0.9860383262107018],[0.4623538499315329],[-0.7298382184779293]
[-0.9861007287880627],[0.4623776093600664],[-0.7300768142231407]
[-0.9861630685573755],[0.46240135010526884],[-0.7303153000589797]
[-0.9862253456279406],[0.4624250721975426],[-0.7305536760495118]
[-0.9862875601088356],[0.46244877566722786],[-0.7307919422587493]
[-0.9863497121089149],[0.4624724605446029],[-0.7310300987506511]
[-0.9864118017368109],[0.462496126859884],[-0.7312681455891228]
[-0.9864738291009341],[0.46251977464322575],[-0.731506082838017]
[-0.9865357943094739],[0.4625434039247211],[-0.7317439105611333]
[-0.9865976974703989],[0.4625670147344016],[-0.7319816288222181]
[-0.9866595386914577],[0.46259060710223737],[-0.7322192376849651]
[-0.9867213180801789],[0.46261418105813745],[-0.7324567372130151]
[-0.9867830357438719],[0.46263773663194974],[-0.7326941274699561]
[-0.9868446917896276],[0.46266127385346123],[-0.7329314085193237]
[-0.9869062863243186],[0.4626847927523982],[-0.7331685804246005]
[-0.9869678194545998],[0.4627082933584263],[-0.7334056432492171]
[-0.9870292912869087],[0.46273177570115054],[-0.7336425970565512]
[-0.9870907019274665],[0.4627552398101157],[-0.7338794419099285]
[-0.9871520514822777],[0.4627786857148062],[-0.7341161778726222]
[-0.9872133400571313],[0.4628021134446464],[-0.7343528050078535]
[-0.9872745677576011],[0.46282552302900076],[-0.7345893233787913]
[-0.9873357346890461],[0.46284891449717386],[-0.7348257330485527]
[-0.987396840956611],[0.46287228787841056],[-0.7350620340802025]
[-0.9874578866652266],[0.4628956432018962],[-0.7352982265367539]
[-0.9875188719196107],[0.4629189804967566],[-0.7355343104811682]
[-0.9875797968242682],[0.4629422997920584],[-0.735770285976355]
[-0.9876406614834916],[0.462965601116809],[-0.736006153085172]
[-0.9877014660013617],[0.46298888449995673],[-0.7362419118704259]
[-0.9877622104817476],[0.4630121499703911],[-0.7364775623948713]
[-0.987822895028308],[0.4630353975569428],[-0.7367131047212115]
[-0.9878835197444908],[0.4630586272883838],[-0.7369485389120989]
[-0.9879440847335343],[0.46308183919342777],[-0.7371838650301339]
[-0.9880045900984672],[0.46310503330072983],[-0.7374190831378663]
[-0.9880650359421091],[0.4631282096388869],[-0.7376541932977945]
[-0.9881254223670715],[0.4631513682364377],[-0.7378891955723658]
[-0.9881857494757574],[0.46317450912186314],[-0.7381240900239766]
[-0.9882460173703627],[0.4631976323235861],[-0.7383588767149726]
[-0.9883062261528758],[0.46322073786997175],[-0.7385935557076483]
[-0.9883663759250787],[0.46324382578932777],[-0.7388281270642476]
[-0.9884264667885473],[0.46326689610990424],[-0.7390625908469638]
[-0.9884864988446517],[0.46328994885989394],[-0.7392969471179395]
[-0.9885464721945568],[0.46331298406743243],[-0.7395311959392668]
[-0.988606386939223],[0.4633360017605982],[-0.7397653373729872]
[-0.988666243179406],[0.4633590019674127],[-0.7399993714810921]
[-0.988726041015658],[0.4633819847158406],[-0.7402332983255222]
[-0.9887857805483277],[0.4634049500337898],[-0.7404671179681683]
[-0.9888454618775607],[0.4634278979491117],[-0.740700830470871]
[-0.9889050851033007],[0.46345082848960123],[-0.7409344358954205]
[-0.9889646503252887],[0.4634737416829969],[-0.7411679343035572]
[-0.9890241576430647],[0.463496637556981],[-0.7414013257569715]
[-0.9890836071559675],[0.46351951613917985],[-0.7416346103173039]
[-0.9891429989631352],[0.46354237745716376],[-0.7418677880461452]
[-0.9892023331635055],[0.46356522153844715],[-0.7421008590050362]
[-0.9892616098558168],[0.46358804841048873],[-0.7423338232554684]
[-0.989320829138608],[0.4636108581006917],[-0.7425666808588832]
[-0.989379991110219],[0.46363365063640366],[-0.742799431876673]
[-0.9894390958687916],[0.463656426044917],[-0.7430320763701803]
[-0.9894981435122697],[0.46367918435346883],[-0.7432646144006986]
[-0.9895571341383994],[0.4637019255892411],[-0.7434970460294718]
[-0.98961606784473],[0.46372464977936095],[-0.7437293713176945]
[-0.9896749447286141],[0.46374735695090047],[-0.7439615903265123]
[-0.989733764887208],[0.4637700471308771],[-0.7441937031170218]
[-0.9897925284174725],[0.4637927203462537],[-0.7444257097502703]
[-0.9898512354161729],[0.4638153766239385],[-0.7446576102872563]
[-0.98990988597988],[0.46383801599078556],[-0.7448894047889292]
[-0.9899684802049699],[0.46386063847359454],[-0.7451210933161897]
[-0.9900270181876246],[0.46388324409911097],[-0.7453526759298899]
[-0.9900855000238329],[0.4639058328940265],[-0.7455841526908328]
[-0.9901439258093903],[0.46392840488497866],[-0.7458155236597732]
[-0.9902022956398995],[0.4639509600985514],[-0.7460467888974172]
[-0.9902606096107712],[0.46397349856127496],[-0.7462779484644222]
[-0.9903188678172242],[0.463996020299626],[-0.7465090024213974]
[-0.9903770703542859],[0.4640185253400278],[-0.7467399508289037]
[-0.9904352173167926],[0.4640410137088503],[-0.7469707937474533]
[-0.9904933087993902],[0.4640634854324103],[-0.7472015312375109]
[-0.9905513448965346],[0.46408594053697155],[-0.7474321633594923]
[-0.9906093257024918],[0.46410837904874475],[-0.7476626901737656]
[-0.9906672513113387],[0.4641308009938878],[-0.747893111740651]
[-0.9907251218169632],[0.464153206398506],[-0.7481234281204204]
[-0.9907829373130649],[0.4641755952886518],[-0.7483536393732981]
[-0.9908406978931553],[0.46419796769032545],[-0.7485837455594605]
[-0.9908984036505586],[0.46422032362947463],[-0.7488137467390361]
[-0.9909560546784114],[0.46424266313199486],[-0.749043642972106]
[-0.9910136510696639],[0.46426498622372947],[-0.7492734343187034]
[-0.9910711929170798],[0.46428729293046983],[-0.7495031208388142]
[-0.991128680313237],[0.4643095832779553],[-0.7497327025923766]
[-0.9911861133505278],[0.4643318572918735],[-0.7499621796392815]
[-0.9912434921211594],[0.4643541149978604],[-0.7501915520393723]
[-0.9913008167171543],[0.4643763564215003],[-0.7504208198524454]
[-0.991358087230351],[0.4643985815883262],[-0.7506499831382496]
[-0.9914153037524038],[0.4644207905238195],[-0.7508790419564869]
[-0.9914724663747838],[0.46444298325341066],[-0.751107996366812]
[-0.9915295751887788],[0.4644651598024788],[-0.7513368464288326]
[-0.9915866302854942],[0.46448732019635225],[-0.7515655922021094]
[-0.991643631755853],[0.4645094644603082],[-0.7517942337461563]
[-0.9917005796905966],[0.4645315926195732],[-0.7520227711204402]
[-0.9917574741802846],[0.46455370469932317],[-0.7522512043843815]
[-0.9918143153152958],[0.4645758007246833],[-0.7524795335973536]
[-0.9918711031858286],[0.4645978807207285],[-0.7527077588186835]
[-0.9919278378819009],[0.4646199447124832],[-0.7529358801076512]
[-0.9919845194933506],[0.46464199272492174],[-0.7531638975234908]
[-0.9920411481098367],[0.46466402478296825],[-0.7533918111253893]
[-0.9920977238208387],[0.46468604091149684],[-0.7536196209724879]
[-0.9921542467156577],[0.4647080411353318],[-0.753847327123881]
[-0.9922107168834164],[0.4647300254792476],[-0.7540749296386171]
[-0.99226713441306],[0.46475199396796896],[-0.7543024285756982]
[-0.9923234993933558],[0.4647739466261711],[-0.7545298239940803]
[-0.9923798119128944],[0.4647958834784797],[-0.7547571159526734]
[-0.9924360720600894],[0.46481780454947125],[-0.7549843045103413]
[-0.9924922799231785],[0.46483970986367273],[-0.7552113897259018]
[-0.9925484355902231],[0.4648615994455622],[-0.7554383716581272]
[-0.9926045391491095],[0.46488347331956864],[-0.7556652503657436]
[-0.9926605906875486],[0.464905331510072],[-0.7558920259074314]
[-0.9927165902930767],[0.46492717404140355],[-0.7561186983418253]
[-0.9927725380530557],[0.46494900093784575],[-0.7563452677275145]
[-0.9928284340546736],[0.46497081222363246],[-0.7565717341230425]
[-0.9928842783849448],[0.4649926079229491],[-0.7567980975869071]
[-0.9929400711307104],[0.4650143880599326],[-0.7570243581775609]
[-0.9929958123786389],[0.4650361526586717],[-0.757250515953411]
[-0.9930515022152262],[0.46505790174320694],[-0.7574765709728192]
[-0.9931071407267962],[0.46507963533753066],[-0.7577025232941019]
[-0.993162727999501],[0.46510135346558734],[-0.7579283729755305]
[-0.9932182641193217],[0.4651230561512736],[-0.758154120075331]
[-0.9932737491720681],[0.4651447434184382],[-0.7583797646516844]
[-0.9933291832433798],[0.4651664152908824],[-0.7586053067627269]
[-0.9933845664187261],[0.46518807179235966],[-0.7588307464665491]
[-0.9934398987834062],[0.4652097129465762],[-0.7590560838211973]
[-0.9934951804225504],[0.4652313387771908],[-0.7592813188846725]
[-0.9935504114211196],[0.465252949307815],[-0.7595064517149314]
[-0.9936055918639061],[0.4652745445620132],[-0.7597314823698854]
[-0.9936607218355338],[0.46529612456330277],[-0.7599564109074015]
[-0.9937158014204588],[0.4653176893351541],[-0.7601812373853022]
[-0.9937708307029696],[0.46533923890099077],[-0.7604059618613651]
[-0.9938258097671874],[0.46536077328418957],[-0.7606305843933235]
[-0.9938807386970666],[0.4653822925080807],[-0.7608551050388663]
[-0.9939356175763951],[0.4654037965959479],[-0.7610795238556378]
[-0.9939904464887948],[0.4654252855710283],[-0.7613038409012383]
[-0.9940452255177216],[0.46544675945651287],[-0.7615280562332234]
[-0.9940999547464662],[0.46546821827554624],[-0.7617521699091048]
[-0.9941546342581542],[0.465489662051227],[-0.7619761819863499]
[-0.9942092641357466],[0.4655110908066076],[-0.7622000925223821]
[-0.99426384446204],[0.4655325045646946],[-0.7624239015745807]
[-0.994318375319667],[0.4655539033484487],[-0.7626476092002811]
[-0.9943728567910969],[0.465575287180785],[-0.7628712154567745]
[-0.9944272889586354],[0.46559665608457285],[-0.7630947204013085]
[-0.9944816719044255],[0.46561801008263604],[-0.7633181240910869]
[-0.9945360057104476],[0.46563934919775296],[-0.7635414265832695]
[-0.9945902904585201],[0.4656606734526567],[-0.7637646279349727]
[-0.9946445262302994],[0.4656819828700351],[-0.763987728203269]
[-0.9946987131072804],[0.46570327747253076],[-0.7642107274451875]
[-0.9947528511707971],[0.46572455728274137],[-0.7644336257177136]
[-0.9948069405020226],[0.4657458223232196],[-0.7646564230777892]
[-0.9948609811819695],[0.4657670726164733],[-0.7648791195823132]
[-0.9949149732914906],[0.4657883081849656],[-0.7651017152881407]
[-0.9949689169112786],[0.46580952905111483],[-0.7653242102520836]
[-0.9950228121218672],[0.4658307352372949],[-0.7655466045309106]
[-0.9950766590036308],[0.46585192676583526],[-0.7657688981813472]
[-0.9951304576367854],[0.4658731036590209],[-0.7659910912600756]
[-0.9951842081013884],[0.4658942659390926],[-0.7662131838237352]
[-0.9952379104773393],[0.46591541362824695],[-0.7664351759289222]
[-0.9952915648443801],[0.4659365467486365],[-0.7666570676321899]
[-0.9953451712820952],[0.4659576653223697],[-0.7668788589900486]
[-0.9953987298699123],[0.4659787693715113],[-0.7671005500589658]
[-0.9954522406871024],[0.46599985891808204],[-0.7673221408953662]
[-0.9955057038127801],[0.46602093398405914],[-0.7675436315556317]
[-0.9955591193259044],[0.4660419945913761],[-0.7677650220961014]
[-0.9956124873052781],[0.4660630407619229],[-0.767986312573072]
[-0.9956658078295493],[0.4660840725175462],[-0.7682075030427976]
[-0.9957190809772108],[0.4661050898800493],[-0.7684285935614894]
[-0.9957723068266011],[0.46612609287119217],[-0.7686495841853165]
[-0.9958254854559042],[0.4661470815126918],[-0.7688704749704054]
[-0.9958786169431503],[0.466168055826222],[-0.7690912659728403]
[-0.9959317013662158],[0.4661890158334137],[-0.769311957248663]
[-0.9959847388028241],[0.466209961555855],[-0.769532548853873]
[-0.9960377293305456],[0.46623089301509113],[-0.7697530408444279]
[-0.9960906730267979],[0.4662518102326247],[-0.7699734332762427]
[-0.9961435699688466],[0.46627271322991576],[-0.7701937262051906]
[-0.9961964202338052],[0.4662936020283818],[-0.7704139196871025]
[-0.9962492238986356],[0.466314476649398],[-0.7706340137777675]
[-0.9963019810401483],[0.46633533711429714],[-0.7708540085329327]
[-0.9963546917350032],[0.46635618344436985],[-0.7710739040083033]
[-0.9964073560597092],[0.4663770156608646],[-0.7712937002595427]
[-0.9964599740906249],[0.4663978337849878],[-0.7715133973422723]
[-0.9965125459039592],[0.46641863783790394],[-0.7717329953120721]
[-0.996565071575771],[0.46643942784073567],[-0.7719524942244801]
[-0.9966175511819702],[0.4664602038145638],[-0.7721718941349929]
[-0.9966699847983173],[0.46648096578042764],[-0.7723911950990654]
[-0.9967223725004243],[0.4665017137593247],[-0.772610397172111]
[-0.9967747143637548],[0.4665224477722111],[-0.7728295004095015]
[-0.9968270104636243],[0.46654316784000144],[-0.7730485048665675]
[-0.9968792608752007],[0.4665638739835692],[-0.773267410598598]
[-0.9969314656735043],[0.46658456622374644],[-0.773486217660841]
[-0.9969836249334084],[0.46660524458132424],[-0.7737049261085028]
[-0.9970357387296395],[0.4666259090770525],[-0.7739235359967488]
[-0.9970878071367774],[0.4666465597316401],[-0.774142047380703]
[-0.997139830229256],[0.4666671965657552],[-0.7743604603154486]
[-0.9971918080813634],[0.46668781960002514],[-0.7745787748560273]
[-0.997243740767242],[0.46670842885503644],[-0.7747969910574403]
[-0.9972956283608889],[0.46672902435133506],[-0.7750151089746473]
[-0.9973474709361565],[0.4667496061094265],[-0.7752331286625674]
[-0.9973992685667524],[0.46677017414977573],[-0.775451050176079]
[-0.9974510213262401],[0.46679072849280734],[-0.7756688735700191]
[-0.9975027292880388],[0.46681126915890575],[-0.7758865988991845]
[-0.9975543925254245],[0.46683179616841514],[-0.7761042262183311]
[-0.9976060111115296],[0.4668523095416396],[-0.776321755582174]
[-0.9976575851193432],[0.46687280929884317],[-0.7765391870453877]
[-0.997709114621712],[0.46689329546025005],[-0.7767565206626065]
[-0.9977605996913401],[0.46691376804604445],[-0.7769737564884237]
[-0.9978120404007895],[0.466934227076371],[-0.7771908945773924]
[-0.9978634368224802],[0.46695467257133455],[-0.7774079349840254]
[-0.997914789028691],[0.4669751045510004],[-0.7776248777627948]
[-0.9979660970915591],[0.46699552303539427],[-0.7778417229681325]
[-0.9980173610830811],[0.46701592804450254],[-0.7780584706544302]
[-0.9980685810751128],[0.46703631959827224],[-0.7782751208760395]
[-0.9981197571393694],[0.4670566977166112],[-0.7784916736872715]
[-0.9981708893474266],[0.46707706241938796],[-0.7787081291423974]
[-0.99822197777072],[0.4670974137264321],[-0.7789244872956484]
[-0.9982730224805458],[0.4671177516575341],[-0.7791407482012156]
[-0.9983240235480614],[0.46713807623244563],[-0.77935691191325]
[-0.9983749810442849],[0.46715838747087945],[-0.7795729784858626]
[-0.9984258950400962],[0.46717868539250956],[-0.7797889479731249]
[-0.9984767656062367],[0.46719897001697136],[-0.7800048204290683]
[-0.9985275928133099],[0.46721924136386156],[-0.7802205959076844]
[-0.9985783767317818],[0.46723949945273846],[-0.7804362744629253]
[-0.998629117431981],[0.46725974430312195],[-0.780651856148703]
[-0.9986798149840989],[0.4672799759344935],[-0.7808673410188902]
[-0.99873046945819],[0.4673001943662964],[-0.78108272912732]
[-0.9987810809241727],[0.46732039961793564],[-0.7812980205277857]
[-0.9988316494518289],[0.4673405917087783],[-0.7815132152740414]
[-0.9988821751108047],[0.46736077065815324],[-0.7817283134198015]
[-0.9989326579706105],[0.46738093648535156],[-0.7819433150187413]
[-0.9989830981006215],[0.4674010892096264],[-0.7821582201244963]
[-0.9990334955700777],[0.46742122885019327],[-0.7823730287906632]
[-0.9990838504480845],[0.4674413554262298],[-0.782587741070799]
[-0.9991341628036126],[0.46746146895687607],[-0.7828023570184217]
[-0.9991844327054987],[0.4674815694612347],[-0.7830168766870103]
[-0.9992346602224457],[0.4675016569583708],[-0.7832313001300042]
[-0.9992848454230224],[0.46752173146731213],[-0.7834456274008041]
[-0.9993349883756649],[0.4675417930070491],[-0.7836598585527718]
[-0.9993850891486757],[0.4675618415965351],[-0.7838739936392295]
[-0.999435147810225],[0.46758187725468603],[-0.7840880327134612]
[-0.9994851644283501],[0.4676019000003811],[-0.7843019758287114]
[-0.9995351390709564],[0.4676219098524623],[-0.7845158230381862]
[-0.9995850718058171],[0.4676419068297349],[-0.7847295743950528]
[-0.9996349627005741],[0.4676618909509671],[-0.7849432299524393]
[-0.9996848118227374],[0.46768186223489067],[-0.7851567897634355]
[-0.9997346192396864],[0.46770182070020044],[-0.7853702538810925]
[-0.9997843850186696],[0.46772176636555485],[-0.7855836223584226]
[-0.9998341092268048],[0.46774169924957576],[-0.7857968952483997]
[-0.9998837919310797],[0.46776161937084854],[-0.7860100726039589]
[-0.9999334331983518],[0.4677815267479223],[-0.7862231544779973]
[-0.9999830330953491],[0.4678014213993098],[-0.7864361409233731]
[-1.00003259168867],[0.4678213033434877],[-0.7866490319929064]
[-1.000082109044784],[0.4678411725988964],[-0.7868618277393787]
[-1.0001315852300312],[0.46786102918394035],[-0.7870745282155336]
[-1.0001810203106236],[0.467880873116988],[-0.787287133474076]
[-1.0002304143526446],[0.4679007044163719],[-0.7874996435676728]
[-1.0002797674220496],[0.4679205231003888],[-0.7877120585489527]
[-1.0003290795846662],[0.46794032918729966],[-0.7879243784705063]
[-1.0003783509061945],[0.4679601226953299],[-0.7881366033848863]
[-1.0004275814522072],[0.4679799036426691],[-0.7883487333446071]
[-1.0004767712881502],[0.4679996720474716],[-0.7885607684021452]
[-1.0005259204793422],[0.46801942792785617],[-0.7887727086099391]
[-1.000575029090976],[0.4680391713019062],[-0.7889845540203895]
[-1.000624097188118],[0.4680589021876698],[-0.7891963046858592]
[-1.0006731248357084],[0.4680786206031599],[-0.7894079606586734]
[-1.000722112098562],[0.46809832656635425],[-0.789619521991119]
[-1.0007710590413685],[0.46811802009519554],[-0.7898309887354457]
[-1.000819965728692],[0.46813770120759146],[-0.7900423609438653]
[-1.0008688322249717],[0.46815736992141477],[-0.7902536386685519]
[-1.0009176585945223],[0.46817702625450347],[-0.7904648219616422]
[-1.0009664449015343],[0.46819667022466066],[-0.7906759108752354]
[-1.001015191210074],[0.46821630184965485],[-0.7908869054613927]
[-1.0010638975840838],[0.4682359211472198],[-0.7910978057721384]
[-1.0011125640873826],[0.46825552813505483],[-0.791308611859459]
[-1.0011611907836662],[0.4682751228308248],[-0.7915193237753039]
[-1.0012097777365068],[0.46829470525216],[-0.7917299415715849]
[-1.0012583250093543],[0.46831427541665654],[-0.7919404653001769]
[-1.0013068326655359],[0.4683338333418762],[-0.7921508950129171]
[-1.0013553007682565],[0.46835337904534663],[-0.7923612307616057]
[-1.001403729380599],[0.46837291254456126],[-0.7925714725980058]
[-1.0014521185655247],[0.46839243385697954],[-0.7927816205738432]
[-1.001500468385873],[0.468411943000027],[-0.7929916747408068]
[-1.0015487789043624],[0.4684314399910951],[-0.7932016351505483]
[-1.0015970501835902],[0.46845092484754164],[-0.7934115018546827]
[-1.0016452822860331],[0.46847039758669057],[-0.7936212749047876]
[-1.0016934752740472],[0.46848985822583217],[-0.793830954352404]
[-1.0017416292098682],[0.4685093067822231],[-0.794040540249036]
[-1.0017897441556123],[0.46852874327308647],[-0.7942500326461509]
[-1.0018378201732754],[0.4685481677156119],[-0.794459431595179]
[-1.0018858573247342],[0.4685675801269557],[-0.794668737147514]
[-1.0019338556717463],[0.4685869805242407],[-0.794877949354513]
[-1.00198181527595],[0.46860636892455654],[-0.7950870682674962]
[-1.002029736198865],[0.46862574534495965],[-0.7952960939377475]
[-1.0020776185018925],[0.46864510980247337],[-0.7955050264165139]
[-1.0021254622463154],[0.4686644623140879],[-0.795713865755006]
[-1.0021732674932988],[0.4686838028967606],[-0.795922612004398]
[-1.00222103430389],[0.4687031315674157],[-0.7961312652158274]
[-1.0022687627390183],[0.4687224483429448],[-0.7963398254403956]
[-1.0023164528594966],[0.4687417532402065],[-0.7965482927291673]
[-1.0023641047260199],[0.4687610462760269],[-0.7967566671331711]
[-1.002411718399167],[0.4687803274671993],[-0.7969649487033992]
[-1.0024592939394001],[0.4687995968304845],[-0.7971731374908076]
[-1.002506831407065],[0.46881885438261084],[-0.7973812335463162]
[-1.0025543308623917],[0.46883810014027416],[-0.7975892369208084]
[-1.0026017923654937],[0.4688573341201379],[-0.7977971476651319]
[-1.0026492159763698],[0.4688765563388333],[-0.7980049658300978]
[-1.0026966017549028],[0.4688957668129592],[-0.7982126914664818]
[-1.002743949760861],[0.46891496555908246],[-0.7984203246250229]
[-1.0027912600538975],[0.4689341525937378],[-0.7986278653564246]
[-1.002838532693551],[0.46895332793342775],[-0.7988353137113543]
[-1.0028857677392455],[0.46897249159462306],[-0.7990426697404436]
[-1.0029329652502914],[0.46899164359376255],[-0.7992499334942881]
[-1.0029801252858845],[0.46901078394725315],[-0.7994571050234477]
